idx,center_long,center_lat,long_1,long_2,lat_1,lat_2,roof_orientation,roof_shape,area,building,height,solar_area,energy_produced,radiance,tilt_angle
2315,10.052377659555404,53.54585883776845,10.0521908,10.0525643,53.5457042,53.5460136,nan,nan,370.9884100444615,residential,nan,166.9447845200077,33685.28389652455,1153.0,24.691272953991607
2316,10.051867088386164,53.54594726299704,10.0516984,10.0520359,53.5458021,53.5460923,nan,flat,361.19363110139966,apartments,nan,325.0742679912597,65591.86042393642,1153.0,24.691352536697337
2317,10.051813697951683,53.54679877603544,10.051354,10.0523291,53.5463658,53.5472481,nan,nan,1573.122226899024,apartments,nan,707.9050021045608,142837.53179964775,1153.0,24.692118898431893
2318,10.0503799,53.54533895,10.0502047,10.0505551,53.5452157,53.5454622,nan,nan,344.74702374637127,bunker,nan,155.13616068586708,31302.598822390828,1153.0,24.690805055000006
2319,10.054197135165314,53.547726016129324,10.0537549,10.0545705,53.5475696,53.5479708,nan,flat,854.3870281483978,residential,nan,768.948325333558,155154.54834417865,1153.0,24.692953414516396
2320,10.053531448907467,53.547721100057366,10.0532655,10.0537974,53.5476156,53.5478266,nan,nan,617.0626165652648,bunker,nan,277.6781774543692,56028.514255855334,1153.0,24.692948990051633
2321,10.05140615137063,53.54800699503178,10.0511315,10.0517226,53.5478082,53.548309,nan,flat,1126.749243082013,hotel,nan,1014.0743187738117,204614.84567058584,1153.0,24.693206295528597
2322,10.055419826065032,53.54750886096238,10.0552872,10.0555517,53.5474401,53.5475722,nan,nan,199.1552878250368,church,nan,89.61987952126655,18083.051190403556,1153.0,24.692757974866147
2323,10.059632857738713,53.54712105675807,10.0592672,10.0599031,53.5470136,53.5472705,nan,flat,644.2374222576618,residential,nan,579.8136800318956,116991.90528843572,1153.0,24.692408951082264
2324,10.0553996794698,53.547832168852594,10.0550426,10.0557463,53.5477574,53.5479122,nan,nan,512.9112330609933,apartments,nan,230.81005487744696,46571.698822896855,1153.0,24.693048951967334
2325,9.968093029282104,53.57557581013744,9.9675159,9.968657,53.5753349,53.5758382,nan,hipped,1075.6964410454966,school,nan,484.0633984704735,97587.18113164745,1152.0,24.718018229123693
2326,9.949429153192163,53.55155921683473,9.9493031,9.9495545,53.5514438,53.5516743,nan,nan,272.1093337330967,yes,nan,122.44920017989352,24707.187366298014,1153.0,24.696403295151264
2327,9.966152945148355,53.57361215650377,9.9657804,9.9666039,53.5734068,53.5738323,nan,flat,635.9520161189139,kindergarten,nan,572.3568145070225,115387.13380461573,1152.0,24.716250940853392
2328,10.018275642566218,53.64905561027322,10.0181195,10.0184372,53.6489742,53.6491293,nan,nan,306.35956849204376,apartments,nan,137.8618058214197,27720.562605541963,1149.0,24.784150049245902
2329,10.051959264267571,53.5478351578066,10.0518887,10.0520347,53.5477805,53.5478876,nan,flat,89.64249331690371,residential,nan,80.67824398521334,16278.85268011642,1153.0,24.693051642025942
2330,9.994372196445427,53.54057285386122,9.993913,9.994826,53.5403441,53.5408007,nan,flat,2499.1868358030915,university,24,2249.2681522227826,454239.70334139094,1154.0,24.6865155684751
2331,9.992907729331572,53.54297497832241,9.9927328,9.9930817,53.5428191,53.5431315,nan,flat,640.6813447682653,office,31,576.6132102914388,116447.03781835605,1154.0,24.68867748049017
2332,9.993018769424411,53.541887386919406,9.9927306,9.9932531,53.5417615,53.5420521,nan,nan,788.6321910386905,yes,nan,354.88448596741074,71668.92194111859,1154.0,24.687698648227467
2333,10.03907186545595,53.649401326826506,10.0383175,10.0397615,53.6490618,53.6497096,nan,nan,4423.144204188138,retail,nan,1990.4148918846622,400222.6743857084,1149.0,24.78446119414386
2334,9.943337580391017,53.58353961371573,9.9431367,9.943545,53.5834681,53.5836148,nan,nan,238.76477281190452,mosque,nan,107.44414776535703,21660.740189495977,1152.0,24.72518565234416
2335,9.9671888,53.58956075,9.966873,9.9675046,53.5893206,53.5898009,nan,nan,1817.1228287741544,sports_centre,nan,817.7052729483695,164849.3830263913,1152.0,24.730604674999995
2336,10.0999714404526,53.682370158719394,10.0998149,10.1001201,53.6822033,53.6825236,nan,nan,589.8776169028133,yes,nan,265.444927606266,53327.885956098835,1148.0,24.814133142847453
2337,10.1086277223384,53.6681550698245,10.1082934,10.1089457,53.6678472,53.6684361,nan,nan,2161.514475127682,yes,nan,972.681513807457,195581.93538883442,1149.0,24.801339562842053
2338,10.071534487286252,53.6429684016146,10.0712903,10.0717661,53.6427779,53.643156,nan,nan,565.8325042566285,yes,nan,254.62462691548282,51243.206166740914,1150.0,24.778671561453145
2339,9.947823862874742,53.45927215434036,9.9473932,9.9482591,53.4591075,53.4594229,nan,flat,1130.667133000679,hospital,nan,1017.6004197006112,205860.56490543362,1156.0,24.613344938906323
2340,9.980929239408136,53.43798088372601,9.9798951,9.9821683,53.4375079,53.4385459,nan,nan,5219.261344981496,residential,nan,2348.6676052416733,475546.4733713078,1157.0,24.59418279535341
2341,10.095776288952466,53.62615087264726,10.0955514,10.0960283,53.6260513,53.6262618,nan,nan,350.8287896942348,apartments,nan,157.87295536240566,31771.93226668414,1150.0,24.763535785382537
2342,10.066376136370211,53.55069711445407,10.0662856,10.0664646,53.5506256,53.5507679,nan,gabled,133.53199688531458,apartments,nan,60.08939859839156,12124.538402190456,1153.0,24.695627403008665
2343,10.200661816105434,53.50495882645144,10.2004871,10.2008314,53.5047198,53.5051956,nan,nan,1163.9991029723897,yes,nan,523.7995963375754,106147.98819780964,1158.0,24.6544629438063
2344,10.201562659307012,53.50484517396236,10.2009505,10.2021633,53.5047193,53.5049764,nan,nan,2115.7237231695326,yes,nan,952.0756754262896,192938.13562513757,1158.0,24.654360656566126
2345,10.202294232663242,53.50458747425523,10.202048,10.2025405,53.5045174,53.5046575,nan,nan,494.7672374182148,yes,nan,222.64525683819667,45119.06129826055,1158.0,24.65412872682971
2346,10.202863453501408,53.50423813646528,10.2027429,10.2029793,53.5040283,53.5044476,nan,nan,681.5109810366484,yes,nan,306.6799414664918,62148.69013818456,1158.0,24.653814322818754
2347,10.203319080307626,53.504093530900505,10.2031524,10.203445,53.5038729,53.5043162,nan,nan,708.8066313614399,yes,nan,318.962984112648,64637.84873042811,1158.0,24.653684177810455
2348,10.201296450000005,53.502767850000005,10.2011556,10.2014373,53.502673,53.5028627,nan,nan,311.1175196543336,school,nan,140.0028838444501,28371.584411077813,1158.0,24.652491065000007
2349,10.20220227888695,53.50314411777741,10.2015059,10.2029034,53.5030784,53.5032094,nan,nan,727.3961511321831,school,nan,327.32826800948243,66333.07351212161,1158.0,24.65282970599967
2350,10.203221156794882,53.50278938180546,10.202777,10.2035318,53.5026048,53.5030197,nan,nan,890.4949542940594,school,nan,400.72272943232673,81206.461119461,1158.0,24.652510443624912
2351,10.202938078469932,53.50239565156908,10.2027617,10.2031145,53.5023444,53.5024469,nan,nan,188.5484835319221,school,nan,84.84681758936495,17194.207584484804,1158.0,24.652156086412177
2352,10.20287625,53.50227515,10.2026965,10.203056,53.5022168,53.5023335,nan,nan,195.17183468677104,school,nan,87.82732560904697,17798.207534673365,1158.0,24.652047635000002
2353,10.203482028579952,53.50255299704208,10.2033959,10.2035638,53.5025034,53.5026021,nan,nan,94.86307569290511,yes,nan,42.688384061807305,8650.801030125249,1158.0,24.652297697337872
2354,10.067948184003342,53.55901461795149,10.0678497,10.0680509,53.5589642,53.5590697,nan,nan,91.88888259232044,bungalow,nan,41.3499971665442,8343.395678279454,1153.0,24.70311315615634
2355,10.07165706217108,53.55559938082159,10.0715076,10.0718065,53.5555403,53.5556585,nan,nan,219.1642001096625,kindergarten,nan,98.62389004934812,19899.835414707213,1153.0,24.70003944273943
2356,9.870567163649032,53.58423499214137,9.8692427,9.8718239,53.5838137,53.5846743,nan,nan,13995.124850428198,construction,nan,6297.806182692689,1268535.6103488747,1151.0,24.725811492927235
2357,10.043891692606843,53.60253139980734,10.0437008,10.0440763,53.6024533,53.6026145,nan,nan,266.41953280568123,yes,nan,119.88878976255656,24148.59947792295,1151.0,24.742278259826605
2358,10.046013930245609,53.60206769777492,10.0457198,10.0463081,53.6019279,53.6022075,nan,flat,743.7547075524926,school,nan,669.3792367972434,134829.71277188475,1151.0,24.74186092799743
2359,10.044544359442275,53.60331573166474,10.0443097,10.0448087,53.6031537,53.6034948,nan,nan,505.6943240147084,apartments,nan,227.5624458066188,45836.765646598185,1151.0,24.742984158498267
2360,10.044137373716678,53.60358951313617,10.0438728,10.0444214,53.6034319,53.6037683,nan,nan,531.7670691050589,apartments,nan,239.29518109727653,48200.03185251892,1151.0,24.743230561822557
2361,10.042674138835384,53.60332369834156,10.0423216,10.0429325,53.6030765,53.603667,nan,hipped,791.7368200831115,apartments,nan,356.2815690374002,71764.01504335832,1151.0,24.742991328507408
2362,10.041811038888529,53.60390300148853,10.0416687,10.0419534,53.6036856,53.6041204,nan,gabled,457.4337430931628,apartments,nan,205.84518439192325,41462.36626614314,1151.0,24.743512701339682
2363,10.042375934204028,53.60404258487568,10.0421676,10.0425843,53.6037785,53.6043066,nan,hipped,536.4590971209109,apartments,nan,241.40659370440991,48625.32313691076,1151.0,24.74363832638811
2364,10.041917480977569,53.60434852682996,10.0416554,10.04218,53.604273,53.6044241,nan,hipped,296.6294053629972,apartments,nan,133.48323241334876,26886.86008885877,1151.0,24.743913674146967
2365,10.042662202476995,53.6047490133887,10.0424168,10.0428632,53.6045396,53.6049556,nan,gabled,503.4288719473407,apartments,nan,226.54299237630332,45631.42223939689,1151.0,24.74427411204983
2366,10.042107244710694,53.605190429681855,10.0418358,10.0423042,53.6047011,53.6056637,nan,nan,1239.1737860798603,apartments,nan,557.6282037359372,112320.26093751114,1151.0,24.74467138671367
2367,10.019057720083842,53.5033380159709,10.0188783,10.0192386,53.5031945,53.503469,nan,nan,393.4266583751887,house,nan,177.04199626883494,35784.61349583826,1155.0,24.65300421437381
2368,10.018564839422186,53.50351403111226,10.0184323,10.0186974,53.5034341,53.503594,nan,nan,181.5505973966792,house,nan,81.69776882850564,16513.161524461702,1155.0,24.653162628001034
2369,10.019316481801916,53.50321855400576,10.019175,10.019458,53.5031287,53.5033084,nan,nan,206.78044483810663,house,nan,93.05120017714799,18807.97383580604,1155.0,24.65289669860519
2370,10.019153534846875,53.5026881122419,10.0189694,10.0193377,53.5025231,53.5028531,nan,nan,411.4211611449719,yes,nan,185.13952251523736,37421.32598839235,1155.0,24.65241930101771
2371,10.018674535097375,53.50280716222021,10.0184864,10.0188627,53.5026402,53.5029741,nan,nan,419.5437762439251,yes,nan,188.7946993097663,38160.12859798651,1155.0,24.65252644599819
2372,10.019849279563038,53.50293803558116,10.019703,10.0199956,53.502848,53.5030281,nan,nan,201.34435288608077,house,nan,90.60495879873635,18313.527297194585,1155.0,24.652644232023043
2373,10.019627932986277,53.50305370163138,10.0194889,10.019767,53.5029705,53.5031369,nan,nan,174.506168410182,house,nan,78.5277757845819,15872.426680458617,1155.0,24.652748331468246
2374,10.02037366607802,53.50264265070405,10.0201609,10.0206091,53.5024643,53.5028211,nan,nan,490.4875496029854,residential,nan,220.71939732134342,44612.90818357654,1155.0,24.652378385633646
2375,10.019875238679584,53.50258530658675,10.0196972,10.020059,53.5024756,53.5026968,nan,nan,320.9663323573768,house,nan,144.43484956081957,29193.893967480657,1155.0,24.65232677592808
2376,10.019732880958218,53.50234055406299,10.0195871,10.0198787,53.5022498,53.5024313,nan,nan,227.90731817483905,apartments,nan,102.55829317867757,20729.595008740205,1155.0,24.652106498656693
2377,10.0183224,53.503585,10.0182399,10.0184049,53.5035336,53.5036364,nan,nan,83.64413756132126,house,nan,37.63986190259457,7607.957087061927,1155.0,24.653226500000002
2378,10.018113020743142,53.50362134534896,10.01801,10.018216,53.5035574,53.5036853,nan,nan,128.78517211973667,house,nan,57.953327453881506,11713.8163116158,1155.0,24.653259210814063
2379,10.0177069,53.5036615,10.0175705,10.0178433,53.5035739,53.5037491,nan,nan,229.41457529366016,house,nan,103.23655888214708,20866.68946405398,1155.0,24.65329535
2380,10.017437970069691,53.50364594371492,10.0173471,10.0175288,53.5035802,53.5037117,nan,nan,110.86082355305552,house,nan,49.88737059887499,10083.484782297606,1155.0,24.65328134934343
2381,10.0171646,53.50372625000001,10.0170497,10.0172795,53.50363,53.5038225,nan,nan,191.9786654338241,yes,nan,86.39039944522084,17461.65948786526,1155.0,24.65335362500001
2382,10.0168860422285,53.50381477989814,10.0168149,10.0169572,53.503765,53.5038646,nan,nan,65.91956387087703,yes,nan,29.663803741894665,5995.796331330459,1155.0,24.65343330190833
2383,10.0172553,53.50339745,10.0171262,10.0173844,53.5033323,53.5034626,nan,nan,179.1012675985694,house,nan,80.59557041935624,16290.379671012379,1155.0,24.653057705000002
2384,10.016942629299352,53.50342592990191,10.0168226,10.0170627,53.5033717,53.5034802,nan,nan,121.1302173435688,carport,nan,54.50859780460596,11017.55033125598,1155.0,24.65308333691172
2385,10.018537224129204,53.5031574926362,10.0181843,10.0188142,53.5030489,53.5032571,nan,nan,355.4356897287071,carport,nan,159.9460603779182,32329.097453886716,1155.0,24.652841743372576
2386,9.949962900717546,53.56197880871173,9.9498567,9.9500691,53.5619089,53.5620487,nan,nan,155.7769213579595,yes,nan,70.09961461108178,14144.349738151024,1153.0,24.705780927840557
2387,9.9513913,53.5617943,9.9512524,9.9515302,53.5617337,53.5618549,nan,nan,169.93475333973765,apartments,nan,76.47063900288195,15429.863184806505,1153.0,24.705614870000005
2388,9.95036320305624,53.56260520237047,9.9493103,9.9512256,53.5621241,53.5631437,nan,nan,9094.52541574184,yes,nan,4092.5364370838283,825771.5395925894,1153.0,24.706344682133427
2389,9.950864352693843,53.56377594909913,9.950548,9.9512138,53.563576,53.5639277,nan,nan,690.2508010223974,retail,nan,310.6128604600788,62673.9099193324,1153.0,24.707398354189216
2390,9.9516455877265,53.562754868037466,9.9515153,9.9517745,53.5626132,53.5629004,nan,nan,353.909906249959,apartments,nan,159.25945781248157,32134.577100113467,1153.0,24.70647938123372
2391,9.952186601608512,53.56232067918592,9.9520552,9.9523013,53.5622541,53.5623929,nan,nan,179.98128157504834,apartments,nan,80.99157670877176,16342.07539041242,1153.0,24.706088611267333
2392,9.949966049200416,53.56332816347392,9.9497474,9.950226,53.5630285,53.5635732,nan,nan,846.7095334343612,yes,nan,381.0192900454626,76880.1672489232,1153.0,24.70699534712653
2393,9.96193197273246,53.44016038036506,9.9618149,9.962049,53.4399364,53.4403844,nan,nan,609.7354058325291,apartments,nan,274.3809326246381,55507.26266996428,1156.0,24.59614434232855
2394,9.909172266523925,53.59229844374314,9.9090034,9.9093411,53.5921801,53.5924168,nan,flat,292.03573800623417,industrial,nan,262.83216420561075,52986.96430385113,1152.0,24.733068599368828
2395,10.056362021642537,53.54881846563264,10.0561417,10.0566315,53.5483633,53.5492138,nan,flat,1738.214138155803,school,nan,1564.392724340223,315655.34195374843,1153.0,24.693936619069376
2396,10.0312318993092,53.54814184008082,10.0307616,10.0317022,53.5478918,53.5483919,nan,gabled,1928.5554417595267,sports_centre,7,867.849948791787,175262.29715850137,1154.0,24.69332765607274
2397,10.057595150000004,53.54928195,10.0574187,10.0577716,53.5492254,53.5493385,nan,nan,193.2455246783793,sports_centre,nan,86.96048610527069,17546.452083890992,1153.0,24.694353755
2398,10.05803835,53.54923005,10.0578622,10.0582145,53.5491736,53.5492865,nan,nan,192.8999917730689,sports_centre,nan,86.804996297881,17515.078128004938,1153.0,24.694307045000002
2399,10.072978676324494,53.556823268664814,10.0721804,10.0737633,53.5564443,53.5571452,nan,nan,4558.120963333175,school,nan,2051.1544334999285,413871.68581944803,1153.0,24.701140941798336
2400,10.07047203468644,53.5556598619016,10.0701907,10.0707661,53.5554751,53.5558577,nan,nan,653.0323760993779,school,nan,293.86456924472003,59294.523459353375,1153.0,24.700093875711445
2401,10.070193538908008,53.55539249832292,10.0699075,10.0704796,53.555294,53.555491,nan,flat,363.0693615078926,school,nan,326.7624253571034,65932.48837642952,1153.0,24.699853248490626
2402,10.074707589616755,53.554337529439785,10.0744941,10.0748942,53.5542063,53.554466,nan,flat,423.24484000355005,school,nan,380.9203560031951,76860.20483254468,1153.0,24.698903776495804
2403,10.077692395671091,53.554621612468246,10.0775839,10.0778009,53.5545697,53.5546735,nan,nan,157.44196441071108,apartments,nan,70.84888398481999,14295.533566037053,1153.0,24.69915945122142
2404,10.0782082,53.55419470000001,10.0781212,10.0782952,53.5541127,53.5542767,nan,nan,201.07112504728136,apartments,nan,90.48200627127662,18272.84116648431,1154.0,24.69877523000001
2405,10.076133270173043,53.555183641799424,10.0760527,10.0762139,53.5551176,53.5552497,nan,gabled,152.0771397172939,apartments,nan,68.43471287278226,13808.414189905638,1153.0,24.69966527761948
2406,10.076629888444309,53.55502268910492,10.076552,10.076712,53.5549817,53.5550605,nan,gabled,81.25930500420509,retail,nan,36.56668725189229,7378.243320250566,1153.0,24.699520420194432
2407,10.07715505787375,53.5551904486825,10.0770775,10.0772326,53.5551468,53.5552341,nan,gabled,98.00831525039392,apartments,nan,44.10374186267727,8899.032514341705,1153.0,24.69967140381425
2408,10.078008936713978,53.55562791807399,10.0778948,10.0781272,53.5555473,53.5557285,nan,gabled,260.8200882989913,apartments,nan,117.36903973454609,23682.137992438034,1153.0,24.700065126266587
2409,10.078439902323474,53.55512497290908,10.0783576,10.0785227,53.5550672,53.5551823,nan,gabled,132.88510717405006,apartments,nan,59.79829822832253,12065.801625019778,1153.0,24.699612475618167
2410,10.079008067909925,53.55620739527428,10.078901,10.0791151,53.5561367,53.5562781,nan,gabled,120.64574113488196,apartments,nan,54.290583510696884,10954.482487870862,1153.0,24.700586655746854
2411,10.078983364358333,53.55537857741727,10.0788642,10.0791004,53.5553154,53.5554477,nan,gabled,140.0731593258679,apartments,nan,63.03292169664055,12718.467775339646,1153.0,24.69984071967555
2412,10.0775764,53.55655215,10.077446,10.0777068,53.5564707,53.5566336,nan,gabled,168.86628928035498,apartments,nan,75.98983017615974,15332.84798379463,1153.0,24.700896935000003
2413,10.076617725558846,53.5570911797181,10.0765038,10.0767344,53.5569837,53.5571989,nan,gabled,281.41509940475225,apartments,nan,126.63679473213851,25552.139257077244,1153.0,24.701382061746294
2414,10.076040990124882,53.55726108475695,10.0759313,10.0761507,53.5571851,53.5573371,nan,gabled,186.00061610341072,apartments,nan,83.70027724653482,16888.62344141956,1153.0,24.70153497628126
2415,10.075443321474758,53.55739739248942,10.0753348,10.0755518,53.5573171,53.5574777,nan,gabled,190.80034182965755,apartments,nan,85.8601538233459,17324.432537705616,1153.0,24.70165765324048
2416,10.074810369643403,53.55709679082014,10.0746932,10.0749275,53.5569972,53.5571964,nan,gabled,215.76587847992775,apartments,nan,97.09464531596748,19591.272058629336,1153.0,24.70138711173813
2417,10.07419029973376,53.55727894936904,10.0740856,10.074295,53.5571842,53.5573737,nan,gabled,216.0082736760378,apartments,nan,97.203723154217,19613.281239442134,1153.0,24.701551054432137
2418,10.072739783435429,53.55789483995152,10.0726512,10.0728283,53.5578179,53.5579718,nan,gabled,150.75032550748438,apartments,nan,67.83764647836797,13687.941118172695,1153.0,24.70210535595637
2419,10.0566978,53.54932395000001,10.0566096,10.056786,53.5492448,53.5494031,nan,nan,150.45556799694896,sports_centre,nan,67.70500559862704,13661.17750466297,1153.0,24.69439155500001
2420,10.0781520123782,53.59639034845909,10.0780366,10.0782674,53.5962838,53.5964969,nan,nan,183.57725946977732,office,nan,82.6097667613998,16654.128979098197,1152.0,24.736751313613183
2421,9.982754171323558,53.42099200147372,9.9819107,9.9835976,53.4207513,53.4212327,nan,nan,4169.252270229161,retail,nan,1876.1635216031225,380204.53765287274,1158.0,24.578892801326347
2422,10.06212238351532,53.56119185027821,10.0616956,10.0624941,53.561102,53.5612908,nan,nan,612.3780151233077,residential,nan,275.5701068054885,55603.15830067743,1153.0,24.70507266525039
2423,10.06320834661239,53.56045655515096,10.0629266,10.0637074,53.5602182,53.5607577,nan,nan,1102.4624393545091,residential,nan,496.1080977095291,100102.21141534022,1153.0,24.70441089963586
2424,10.063062891270084,53.56110780359322,10.0627662,10.0635065,53.5608583,53.5614013,nan,nan,1215.5982689925004,residential,nan,547.0192210466251,110374.80332668277,1153.0,24.704997023233894
2425,10.065020304392045,53.56029702998487,10.0645852,10.0656356,53.5599817,53.5606966,nan,nan,1813.1221879478544,residential,nan,815.9049845765345,164629.22826293024,1153.0,24.70426732698639
2426,10.063926703900938,53.562153917948415,10.063705,10.0641234,53.5618949,53.5623577,nan,nan,687.005644001998,residential,nan,309.1525398008991,62379.25371832641,1153.0,24.705938526153574
2427,10.06141716648534,53.56164432694021,10.0610129,10.0619771,53.5613744,53.5620049,nan,nan,1705.3976190506946,school,nan,767.4289285728127,154847.97206277924,1153.0,24.70547989424619
2428,10.062405268418786,53.56150648084597,10.0622234,10.062595,53.5614555,53.5615559,nan,nan,163.50420305668376,sports_centre,nan,73.5768913755077,14845.977257293065,1153.0,24.705355832761377
2429,10.07549106055213,53.55321705675124,10.0753722,10.0756099,53.5531467,53.5532874,nan,gabled,140.4401826709509,apartments,nan,63.1980822019279,12751.793036294,1153.0,24.697895351076113
2430,10.076229838542863,53.55323007262455,10.0760883,10.0763711,53.5531604,53.5532993,nan,gabled,187.2285450929776,apartments,nan,84.25284529183993,17000.117858761,1153.0,24.697907065362095
2431,10.081846874647171,53.55338360927838,10.0816583,10.0820341,53.553318,53.5534499,nan,flat,279.8804267740343,apartments,nan,251.89238409663085,50869.666968314596,1154.0,24.69804524835054
2432,10.079205126184076,53.55231483925373,10.0789923,10.0794171,53.5521016,53.5525257,nan,nan,540.8533524191007,apartments,nan,243.38400858859532,49151.400534466826,1154.0,24.69708335532836
2433,10.078867269257644,53.55155352031985,10.0787652,10.0789962,53.5514797,53.551624,nan,skillion,197.97127142478712,kindergarten,nan,89.08707214115421,17991.134218906092,1154.0,24.696398168287864
2434,10.07836270634508,53.551309645921926,10.0782166,10.0785088,53.5512241,53.5513952,nan,nan,183.74080373346808,apartments,nan,82.68336168006064,16697.904891288246,1154.0,24.696178681329734
2435,10.077528749715682,53.55104495992104,10.0774206,10.0776352,53.5509651,53.5511246,nan,nan,168.0575500484556,apartments,nan,75.62589752180502,15259.415472462206,1153.0,24.69594046392894
2436,10.082635150000002,53.55380555,10.0824148,10.0828555,53.5537262,53.5538849,nan,flat,408.8472523521632,roof,nan,367.9625271169469,74310.03235126742,1154.0,24.698424995000003
2437,10.074275881441263,53.55233123977476,10.0739836,10.0745421,53.5522077,53.5524379,nan,nan,507.9625117890537,yes,nan,228.58313030507415,46122.36111730633,1153.0,24.69709811579728
2438,10.074345227996924,53.55323380745543,10.0740405,10.0746442,53.5531656,53.5532944,nan,nan,295.6064979417715,yes,nan,133.02292407379718,26840.700504990426,1153.0,24.69791042670989
2439,10.060075067869032,53.54955153825493,10.0594792,10.0607635,53.5492482,53.5498637,nan,nan,2925.4297797139734,yes,nan,1316.443400871288,265625.36721080414,1153.0,24.69459638442944
2440,10.057056046488317,53.5497229302613,10.0565425,10.0575512,53.5496168,53.5498293,nan,flat,797.5515878386796,residential,nan,717.7964290548116,144833.3744725346,1153.0,24.694750637235167
2441,10.057283163347682,53.55004604074839,10.0568415,10.057719,53.5499437,53.5501472,nan,flat,688.7734616484959,residential,nan,619.8961154836463,125079.53870171272,1153.0,24.695041436673556
2442,10.058129890280792,53.54960031852044,10.057985,10.0582747,53.5495318,53.5496688,nan,gabled,208.66051057726145,residential,nan,93.89722975976765,18946.113534777116,1153.0,24.694640286668395
2443,10.066213586353278,53.54962866041655,10.0655972,10.0667698,53.549383,53.5499228,nan,flat,2845.22936723521,commercial,nan,2560.7064305116887,516686.5400164959,1153.0,24.6946657943749
2444,10.063763168798465,53.55018243031029,10.0633047,10.0642384,53.5500866,53.5502822,nan,nan,688.6811036029831,residential,nan,309.9064966213424,62531.38335577136,1153.0,24.69516418727926
2445,10.061383371357012,53.55040497313478,10.0609782,10.0617044,53.5501712,53.5505584,nan,gabled,880.4789303224534,residential,nan,396.21551864510405,79946.38627461586,1153.0,24.695364475821307
2446,10.060370284697091,53.5505522672216,10.0602169,10.0605236,53.5504603,53.5506442,nan,nan,302.7638129666448,bunker,nan,136.24371583499018,27490.57576260514,1153.0,24.69549704049944
2447,10.060453149865562,53.55025741457078,10.0600259,10.0609349,53.5500625,53.5504796,nan,flat,1721.3706822122913,industrial,nan,1549.2336139910622,312596.6124630465,1153.0,24.695231673113703
2448,10.059932330077965,53.5505513409764,10.0598469,10.0600167,53.550472,53.5506304,nan,flat,132.88270174711943,retail,nan,119.59443157240749,24131.166430522517,1153.0,24.695496206878758
2449,10.058135053326602,53.55069209042018,10.0573359,10.0588246,53.5503078,53.5509475,nan,gabled,1883.530735809356,apartments,nan,847.5888311142102,171022.23639806974,1153.0,24.695622881378164
2450,10.055456217915625,53.550790099524185,10.055045,10.0558674,53.5506822,53.550898,nan,gabled,744.6426349505782,residential,nan,335.0891857277602,67612.6204502188,1153.0,24.695711089571766
2451,10.056227152361648,53.55106719325083,10.0559449,10.0565089,53.550983,53.5511515,nan,gabled,432.578931324184,residential,nan,194.6605190958828,39277.62624057174,1153.0,24.69596047392575
2452,10.054974532356884,53.55120563771055,10.0547355,10.0552134,53.5511184,53.5512929,nan,nan,412.1181557619712,warehouse,nan,185.45317009288704,37419.813395492274,1153.0,24.6960850739395
2453,10.054490156704633,53.55090806733875,10.0538846,10.0550957,53.550755,53.5510611,nan,nan,1520.9958675401283,office,nan,684.4481403930578,138104.52352780922,1153.0,24.695817260604876
2454,10.053443936907705,53.55134300003587,10.0532516,10.0536287,53.5511776,53.551468,nan,hipped,428.2570297038183,residential,nan,192.71566336671825,38885.20297581957,1153.0,24.696208700032287
2455,10.058031056456883,53.55212762786584,10.0578682,10.0581712,53.5520348,53.5522045,nan,nan,248.41156271565703,apartments,nan,111.78520322204567,22555.45938012826,1153.0,24.696914865079258
2456,10.058620158409362,53.55309330713322,10.0582147,10.0590252,53.5530054,53.5531737,nan,gabled,549.9270358681679,residential,nan,247.46716614067554,49932.687448034805,1153.0,24.6977839764199
2457,10.059399262805774,53.55289834066521,10.0592413,10.0595572,53.5527263,53.5530704,nan,gabled,419.3776378240436,residential,nan,188.7199370208196,38078.96529237587,1153.0,24.69760850659869
2458,10.059084445366809,53.55247664659828,10.0588998,10.0592691,53.5522519,53.5527014,nan,gabled,555.856511246413,residential,nan,250.13543006088585,50471.07640053524,1153.0,24.69722898193845
2459,10.058536320106596,53.55268352058867,10.0584519,10.0586207,53.5524854,53.5528817,nan,gabled,468.0060254365672,apartments,nan,210.60271144645523,42494.3621021085,1153.0,24.69741516852981
2460,10.055585378760943,53.549521455047575,10.0554651,10.0557057,53.5494577,53.5495852,nan,gabled,161.11723121628165,residential,nan,72.50275404732675,14629.243197899352,1153.0,24.69456930954282
2461,10.054611796319053,53.55029468582898,10.0541818,10.0549109,53.5500574,53.5504701,nan,flat,1099.0835859626532,office,nan,989.1752273663878,199590.8315018529,1153.0,24.69526521724608
2462,10.054566664140149,53.550023813774,10.0543318,10.0547975,53.5499418,53.550106,nan,flat,381.3558625667356,office,nan,343.22027631006205,69253.27125246276,1153.0,24.6950214323966
2463,10.053563376129244,53.55033025264929,10.0529298,10.0542502,53.5501175,53.5505303,nan,flat,2222.568973917514,industrial,nan,2000.3120765257627,403612.9692409857,1153.0,24.69529722738436
2464,9.978388118399293,53.6048698690428,9.9780152,9.9787651,53.604311,53.60543,nan,nan,3402.994412574917,yes,nan,1531.3474856587127,308183.6814888159,1150.0,24.744382882138524
2465,9.979494491665656,53.60494889458426,9.978719,9.9805453,53.6041087,53.6056517,nan,nan,7750.845293480903,yes,nan,3487.8803820664066,701935.9268908643,1150.0,24.74445400512584
